"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","1999","1999",0.09849,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2000","2000",0.11266,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2001","2001",0.11096,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2002","2002",0.10614,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2003","2003",0.10813,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2004","2004",0.15578,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2011","2011",0.08282,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2012","2012",0.0553,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2013","2013",0.08174,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2014","2014",0.10805,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2015","2015",0.11702,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2016","2016",0.12008,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2017","2017",0.12085,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2018","2018",0.12683,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2019","2019",0.15696,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2020","2020",0.17172,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2002","2002",0.13263,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2003","2003",0.12527,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2005","2005",0.10692,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2007","2007",0.10498,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2009","2009",0.10901,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2011","2011",0.11222,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2013","2013",0.13207,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2015","2015",0.15683,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2018","2018",0.32222,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRI","Puerto Rico","2009","2009",0.45131,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRI","Puerto Rico","2013","2013",0.43859,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRI","Puerto Rico","2015","2015",0.42883,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","1996","1996",0.67472,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","1997","1997",0.57451,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","1998","1998",0.49541,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","1999","1999",0.39832,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2000","2000",0.36626,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2001","2001",0.39129,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2002","2002",0.37721,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2003","2003",0.39708,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2004","2004",0.38942,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2005","2005",0.41262,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2006","2006",0.45682,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2007","2007",0.51148,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2008","2008",0.55215,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2009","2009",0.44395,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2010","2010",0.44666,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2011","2011",0.47459,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2012","2012",0.4624,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2013","2013",0.39024,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2014","2014",0.38208,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2015","2015",0.48796,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2016","2016",0.48864,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2017","2017",0.50693,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2018","2018",0.49729,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2019","2019",0.47616,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2020","2020",0.46538,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2021","2021",0.47302,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","1996","1996",0.96592,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","1997","1997",1.04374,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","1998","1998",0.95383,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","1999","1999",0.99623,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2000","2000",1.04983,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2001","2001",1.17694,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2002","2002",1.24652,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2003","2003",1.28603,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2004","2004",1.15133,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2005","2005",1.06797,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2006","2006",1.07294,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2007","2007",1.11611,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2008","2008",1.04435,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2009","2009",1.25192,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2010","2010",1.1302,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2011","2011",1.01545,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2012","2012",1.02766,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2013","2013",1.02732,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2014","2014",1.07241,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2015","2015",1.10085,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2016","2016",1.10238,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2017","2017",1.10967,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2018","2018",0.99002,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2019","2019",1.03531,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2020","2020",1.09099,,
"EXPGDP_TOT","GERD as a percentage of GDP","LCA","Saint Lucia","1998","1998",0.57395,,
"EXPGDP_TOT","GERD as a percentage of GDP","LCA","Saint Lucia","1999","1999",0.27374,,
"EXPGDP_TOT","GERD as a percentage of GDP","VCT","Saint Vincent and the Grenadines","2001","2001",0.04008,,
"EXPGDP_TOT","GERD as a percentage of GDP","VCT","Saint Vincent and the Grenadines","2002","2002",0.1139,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2003","2003",0.06233,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2004","2004",0.05315,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2005","2005",0.0423,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2006","2006",0.04245,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2007","2007",0.04521,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2008","2008",0.04902,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2009","2009",0.07338,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2010","2010",0.884,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2011","2011",0.89068,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2012","2012",0.8699,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2013","2013",0.80736,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2020","2020",0.49802,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2021","2021",0.4455,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2001","2001",0.39968,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2002","2002",0.3826,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2003","2003",0.38707,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2004","2004",0.32574,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2005","2005",0.28393,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2016","2016",0.21685,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","1996","1996",1.31991,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","1997","1997",1.41564,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","1998","1998",1.73707,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","1999","1999",1.81624,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2000","2000",1.81699,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2001","2001",2.0093,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2002","2002",2.03282,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2003","2003",1.99679,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2004","2004",2.07859,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2005","2005",2.14806,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2006","2006",2.11656,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2007","2007",2.31986,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2008","2008",2.59674,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2009","2009",2.1279,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2010","2010",1.92918,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2011","2011",2.06955,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2012","2012",1.91833,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2013","2013",1.92104,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2014","2014",2.08228,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2015","2015",2.17445,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2016","2016",2.07291,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2017","2017",1.89905,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2018","2018",1.80958,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2019","2019",1.88506,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2020","2020",2.16305,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","1996","1996",1.26473,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","1997","1997",1.24643,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","1998","1998",1.30515,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","1999","1999",1.33688,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2000","2000",1.35982,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2001","2001",1.46767,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2002","2002",1.44325,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2003","2003",1.24791,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2004","2004",1.37026,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2005","2005",1.41778,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2006","2006",1.53705,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2007","2007",1.42703,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2008","2008",1.62673,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2009","2009",1.81184,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2010","2010",2.05133,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2011","2011",2.41297,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2012","2012",2.56061,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2013","2013",2.56487,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2014","2014",2.36548,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2015","2015",2.19565,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2016","2016",2.00764,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2017","2017",1.8653,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2018","2018",1.94594,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2019","2019",2.04128,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2020","2020",2.14266,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2021","2021",2.13088,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","1997","1997",0.52694,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2001","2001",0.64224,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2003","2003",0.6765,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2004","2004",0.72681,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2005","2005",0.77024,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2006","2006",0.80291,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2007","2007",0.79364,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2008","2008",0.80567,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2009","2009",0.74993,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2010","2010",0.66284,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2011","2011",0.66753,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2012","2012",0.66934,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2013","2013",0.6633,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2014","2014",0.70987,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2015","2015",0.73147,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2016","2016",0.74992,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2017","2017",0.76257,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2018","2018",0.68773,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2019","2019",0.6143,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2020","2020",0.6036,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","1996","1996",0.18356,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2000","2000",0.14392,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2004","2004",0.1821,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2006","2006",0.1742,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2008","2008",0.11444,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2010","2010",0.13241,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2013","2013",0.0973,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2014","2014",0.09605,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2015","2015",0.10291,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2016","2016",0.12034,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2017","2017",0.11818,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2018","2018",0.11949,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2020","2020",0.11597,,
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","1999","1999",0.53007,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2000","2000",0.47277,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2001","2001",0.37483,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2002","2002",0.32247,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2003","2003",0.2808,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2004","2004",0.23825,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","SDN","Sudan","2005","2005",0.225,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2001","2001",0.08953,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2002","2002",0.07068,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2003","2003",0.06885,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2004","2004",0.06697,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2005","2005",0.0957,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2006","2006",0.10732,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2007","2007",0.06778,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2008","2008",0.06983,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2009","2009",0.08577,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2010","2010",0.08914,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2011","2011",0.12148,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2012","2012",0.11432,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2013","2013",0.11851,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2014","2014",0.11624,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2015","2015",0.1034,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2016","2016",0.10622,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2017","2017",0.10957,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2018","2018",0.09401,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2019","2019",0.09367,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2020","2020",0.08969,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","1996","1996",0.11918,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","1997","1997",0.10214,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","1999","1999",0.24836,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2000","2000",0.24471,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2001","2001",0.25231,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2002","2002",0.23055,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2003","2003",0.24534,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2004","2004",0.23828,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2005","2005",0.21889,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2006","2006",0.23271,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2007","2007",0.2008,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2008","2008",0.20331,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2009","2009",0.23455,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2011","2011",0.36146,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2013","2013",0.44164,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2014","2014",0.47988,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2015","2015",0.61609,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2016","2016",0.77829,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2017","2017",1.00166,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2018","2018",1.11374,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2019","2019",1.14317,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2020","2020",1.32819,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","1996","1996",0.10325,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","1997","1997",0.11553,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","1998","1998",0.12715,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","1999","1999",0.12292,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2000","2000",0.108,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2001","2001",0.10417,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2002","2002",0.13178,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2003","2003",0.11501,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2004","2004",0.11441,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2005","2005",0.11431,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2006","2006",0.07233,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2007","2007",0.05922,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2008","2008",0.03072,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2009","2009",0.05665,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2010","2010",0.04771,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2011","2011",0.04024,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2012","2012",0.04159,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2013","2013",0.05411,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2014","2014",0.07653,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2015","2015",0.08048,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2016","2016",0.08709,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2017","2017",0.08606,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2018","2018",0.08222,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2019","2019",0.05941,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2020","2020",0.06434,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2002","2002",0.54302,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2003","2003",0.65044,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2004","2004",0.73095,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2005","2005",0.71195,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2006","2006",0.67729,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2007","2007",0.6654,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2008","2008",0.63933,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2009","2009",0.70644,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2010","2010",0.65806,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2011","2011",0.67458,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2012","2012",0.64937,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2013","2013",0.637,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2014","2014",0.61988,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2015","2015",0.59413,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2016","2016",0.56539,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2017","2017",0.69954,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2018","2018",0.71645,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2019","2019",0.74658,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2002","2002",0.36756,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2003","2003",0.25612,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2004","2004",0.26056,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2005","2005",0.21514,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2006","2006",0.30033,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2007","2007",0.38821,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2008","2008",0.32632,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2009","2009",0.25547,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2010","2010",0.3599,,
"EXPGDP_TOT","GERD as a percentage of GDP","UGA","Uganda","2014","2014",0.14265,,
